429678410,0
45237019,0
193037082,2
181076588,0
233301126,-2
336158171,1
321457017,0
530797204,0
158340584,0
246584437,1
71956193,-1
789440826,0
761669990,2
433548733,3
389523544,-1
615556404,0
52054279,0
346359965,-1
41355770,0
242991180,-1
625290162,3
45141160,1
54589293,1
300470590,-1
274822947,-1
48503350,0
14283914,0
27754737,0
19439991,1
114364601,1
17418812,1
218099054,2
823991053,1
756226422,0
269710686,-1
550931802,-2
151848500,-1
594023196,2
62301604,1
292703481,0
393245941,1
260938531,-1
58790613,1
604139873,1
490336698,0
75256857,-2
102347012,-1
413295025,-1
580646464,2
91897874,1
23988576,0
348910430,0
568251089,-1
237525227,0
112242274,0
173670320,1
465125667,0
375959159,-1
623536596,0
102148113,1
457630956,-1
470602221,0
25493984,0
740976463,0
43621687,-2
582077891,0
27796499,1
159147450,1
169560199,-1
256363826,0
169102082,1
21522718,1
396845788,-1
29874940,0
212635348,1
66970372,0
198304069,1
463474497,0
575879237,1
20083651,1
55944122,2
277745843,0
15480988,1
468118457,-1
506436492,1
194272570,1
200531516,0
35756258,1
190300987,-1
760984232,0
374702520,0
113490650,0
109352697,1
221007349,1
459083339,2
265667183,1
462684782,0
199441882,-2
66481627,-1
195386953,0
171319813,-1
90710088,-1
350253480,2
272907245,0
868826611,1
303519851,-1
93645710,1
60639764,0
168794672,1
855543997,0
287756905,0
868347206,1
189813479,0
155652233,-1
103904233,0
364705735,1
83043256,0
539099727,3
147609274,1
452676875,-1
87009596,1
201082337,2
337888352,0
55118681,0
29509033,2
787778580,1
424711087,1
18755891,0
105620881,1
25599348,0
56242895,0
237841797,2
120537835,0
97906447,-1
419298017,1
404518187,0
369882232,0
16121963,-1
438651343,2
393180439,0
23662873,0
316682348,-1
469603246,1
142133813,1
274077025,2
835737248,0
226998898,0
565963556,1
450123676,0
29658469,0
167709941,0
568654490,0
25761279,0
255355097,1
365353106,-1
472835057,0
53525985,0
201732694,0
505074741,-2
478437843,0
400738053,-3
164619501,-2
318038268,-1
300218112,0
14849365,0
710172402,0
109041471,0
